npr,How The Coronavirus Has Affected Individual Members Of Congress,https://www.npr.org/2020/04/15/833692377/how-the-coronavirus-has-affected-individual-members-of-congress,2020-09-15 08:41:35,center
npr,At Least 25 Indian Lawmakers Test Positive For Coronavirus As Parliament Reopens,https://www.npr.org/sections/coronavirus-live-updates/2020/09/14/912691532/at-least-25-indian-lawmakers-test-positive-for-coronavirus-as-parliament-reopens,2020-09-15 08:41:35,center
npr,"A Possible Sign Of Life Right Next Door To Earth, On Venus",https://www.npr.org/2020/09/14/912619891/a-possible-sign-of-life-right-next-door-to-earth-on-venus,2020-09-15 08:41:35,center
cbs,['\n            CBSN\n        '],https://www.cbsnews.com/live/,2020-09-15 08:41:35,lightblue
cbs,['\n            Eye Opener: Gulf Coast braces for hurricane\n        '],https://www.cbsnews.com/video/eye-opener-gulf-coast-residents-brace-for-hurricane-sally/,2020-09-15 08:41:35,lightblue
cbs,['\n            President Trump questions climate science\n        '],https://www.cbsnews.com/video/president-trump-questions-climate-science-as-biden-labels-him-climate-arsonist/,2020-09-15 08:41:35,lightblue
cbs,['\n            West reels from deadly wildfires\n        '],https://www.cbsnews.com/video/deadly-california-wildfires-force-evacuations-and-produce-hazardous-smoke/,2020-09-15 08:41:35,lightblue
cbs,['\n            Red & Blue: Countdown to the Vote\n        '],https://www.cbsnews.com/video/red-and-blue-countdown-to-the-vote/,2020-09-15 08:41:35,lightblue
cbs,"['\n            ""Historic"" flooding possible when Hurricane Sally hits Gulf Coast\n        ']",https://www.cbsnews.com/news/hurricane-sally-gulf-coast-flooding-today-2020-09-15/,2020-09-15 08:41:35,lightblue
cbs,['\n            Cadaver dogs search for the missing in Western wildfires\n        '],https://www.cbsnews.com/news/western-wildfires-cadaver-dogs-search-missing/,2020-09-15 08:41:35,lightblue
cbs,['\n            Sheriff issues challenge to LeBron James after deputies ambushed\n        '],https://www.cbsnews.com/news/la-sheriff-challenges-lebron-james-reward-money-ambushed-deputies/,2020-09-15 08:41:35,lightblue
cbs,['\n            South Dakota AG revises story about fatally hitting man with car\n        '],https://www.cbsnews.com/news/jason-ravnsborg-south-dakota-attorney-general-revises-story-killing-man-with-car/,2020-09-15 08:41:35,lightblue
cbs,"['\n            Trump says ""I don\'t think science knows"" about climate\n        ']",https://www.cbsnews.com/news/trump-western-wildfires-science-climate-change/,2020-09-15 08:41:35,lightblue
cbs,"[""\n            Rochester mayor ousts police chief in wake of Daniel Prude's death\n        ""]",https://www.cbsnews.com/news/daniel-prude-death-rochester-ny-mayor-police-chief-lawyer/,2020-09-15 08:41:35,lightblue
cbs,"['\n            Court OKs end to humanitarian protections for 300,000 immigrants\n        ']",https://www.cbsnews.com/news/appeals-court-allows-trump-to-end-humanitarian-protections-for-300000-immigrants/,2020-09-15 08:41:35,lightblue
cbs,"['\n            Venezuela says ex-U.S. Marine ""spy"" arrested in alleged terror plot\n        ']",https://www.cbsnews.com/news/venezuela-us-marine-spy-matthew-john-heath-arrested-alleged-terror-plot/,2020-09-15 08:41:35,lightblue
cbs,['\n            U.S. again warns against travel to China and Hong Kong\n        '],https://www.cbsnews.com/news/us-wide-ranging-warnings-against-travel-to-china-hong-kong/,2020-09-15 08:41:35,lightblue
cbs,"['\n            Northern Hemisphere had its warmest summer ever, NOAA says\n        ']",https://www.cbsnews.com/news/northern-hemisphere-had-its-warmest-summer-ever-noaa/,2020-09-15 08:41:35,lightblue
cbs,['\n            Explosive charges from nurse at immigrant detention center\n        '],https://www.cbsnews.com/news/whistleblower-nurse-questionable-hysterectomies-shoddy-covid-care-georgia-immigrant-detention-center-dawn-wooten/,2020-09-15 08:41:35,lightblue
cbs,['\n            Section of largest remaining Arctic ice shelf shatters\n        '],https://www.cbsnews.com/news/climate-change-to-blame-for-42-mile-stretch-of-largest-arctic-ice-shelf-breaking-off-and-shattering/,2020-09-15 08:41:35,lightblue
cbs,"['\n            What do the Taliban want out of the long-awaited ""Intra-Afghan"" talks?\n        ']",https://www.cbsnews.com/news/afghanistan-taliban-intra-afghan-dialogue-talks-doha-what-does-the-taliban-want/,2020-09-15 08:41:35,lightblue
cbs,['\n            HHS spokesman says he got death threat during Facebook broadcast\n        '],https://www.cbsnews.com/news/hhs-spokesman-michael-caputo-facebook-live-video-death-threat-claims/,2020-09-15 08:41:35,lightblue
cbs,['\n            Mercedes-Benz to pay $1.5 billion over emissions cheating\n        '],https://www.cbsnews.com/news/mercedes-benz-emissions-cheating-1-5-billion-fine-daimler/,2020-09-15 08:41:35,lightblue
cbs,['\n            Texas officer charged with assault in 2019 fatal shooting\n        '],https://www.cbsnews.com/news/police-shooting-pamela-turner-killed-officer-juan-delacruz-charged-today-2020-09-14/,2020-09-15 08:41:35,lightblue
cbs,['\n            Trump alma mater says Biden plan better for economic growth\n        '],https://www.cbsnews.com/news/joe-biden-tax-plan-debt-wharton-school-univeristy-pennsylvania/,2020-09-15 08:41:35,lightblue
cbs,['\n            Puppy pulled from rubble of California wildfire\n        '],https://www.cbsnews.com/news/puppy-pulled-from-rubble-following-devastating-california-wildfire/,2020-09-15 08:41:35,lightblue
cbs,['\n            Syria may only be counting 1.25% of its actual coronavirus deaths\n        '],https://www.cbsnews.com/news/coronavirus-in-syria-deaths-under-counted-amid-civil-war-bashar-assad-regime-blames-sanctions/,2020-09-15 08:41:35,lightblue
cbs,['\n            WHO reports new daily record in COVID-19 cases\n        '],https://www.cbsnews.com/news/coronavirus-world-health-organization-daily-record-covid-19-cases/,2020-09-15 08:41:35,lightblue
cbs,['\n            U.S. airlines report second-quarter losses of $11 billion\n        '],https://www.cbsnews.com/news/u-s-airlines-report-second-quarter-losses-of-11-billion/,2020-09-15 08:41:35,lightblue
cbs,"['\n            Trump\'s strategy ""is to create panic,"" Jeh Johnson says\n        ']",https://www.cbsnews.com/news/trump-downplayed-coronavirus-disingenuous-jeh-johnson/,2020-09-15 08:41:35,lightblue
cbs,['\n            Explosive charges from nurse at immigrant detention center\n        '],https://www.cbsnews.com/news/whistleblower-nurse-questionable-hysterectomies-shoddy-covid-care-georgia-immigrant-detention-center-dawn-wooten/,2020-09-15 08:41:35,lightblue
cbs,"['\n            Taoist priest\'s memorial tablets honor China\'s COVID ""heroes\' spirits""\n        ']",https://www.cbsnews.com/news/china-coronavirus-taoist-priest-memorial-tablets-honor-chinese-covid-victims-spirits/,2020-09-15 08:41:35,lightblue
cbs,"['\n            Dr. Ashish Jha: ""We have not rounded a corner"" on virus vaccine\n        ']",https://www.cbsnews.com/news/covid-vaccine-dr-ashish-jha-brown-university/,2020-09-15 08:41:35,lightblue
cbs,['\n            NFL reminds teams to follow sideline rules on face coverings\n        '],https://www.cbsnews.com/news/nfl-reminds-teams-to-follow-sideline-rules-on-face-coverings/,2020-09-15 08:41:35,lightblue
cbs,['\n            Rare dolphins return to Hong Kong waters\n        '],https://www.cbsnews.com/news/rare-dolphins-return-to-hong-kong-after-ferry-traffic-put-on-hold-due-to-coronavirus/,2020-09-15 08:41:35,lightblue
cbs,['\n            Pa. braces for increase of mail-in ballots\n        '],https://www.cbsnews.com/video/one-key-county-in-pennsylvania-braces-for-huge-increase-of-mail-in-ballots/,2020-09-15 08:41:35,lightblue
cbs,['\n            FEMA administrator on Hurricane Sally\n        '],https://www.cbsnews.com/video/fema-administrator-pete-gaynor-on-hurricane-sally/,2020-09-15 08:41:35,lightblue
cbs,['\n            Hurricane Sally approaches Mississippi\n        '],https://www.cbsnews.com/video/mississippi-governor-declares-state-of-emergency-as-hurricane-sally-approaches/,2020-09-15 08:41:35,lightblue
cbs,['\n            President Trump questions climate science\n        '],https://www.cbsnews.com/video/president-trump-questions-climate-science-as-biden-labels-him-climate-arsonist/,2020-09-15 08:41:35,lightblue
cbs,"['\n            Dozens dead, at least 24 missing in wildfires\n        ']",https://www.cbsnews.com/video/dozens-dead-at-least-24-missing-in-western-wildfires/,2020-09-15 08:41:35,lightblue
cbs,['\n            Red & Blue: Countdown to the Vote — full episode\n        '],https://www.cbsnews.com/video/red-and-blue-countdown-to-the-vote/,2020-09-15 08:41:35,lightblue
cbs,['\n            Where the presidential race stands 50 days out\n        '],https://www.cbsnews.com/video/2020-presidential-race-50-days-trump-biden/,2020-09-15 08:41:35,lightblue
cbs,['\n            Biden leads Trump in Arizona and Minnesota\n        '],https://www.cbsnews.com/video/biden-gains-edge-in-arizona-over-trump-and-has-big-lead-in-minnesota/,2020-09-15 08:41:35,lightblue
